acc_no,hash,length,gc,strandedness,moltype,is_refseq
BK014032,2c58d243150714f42781173a3cf023145c8d5d90aaff25eb1ceb69694510be76,3903,51.40,single,RNA,False
BK014035,55eb5b7763ef2f0da03311933ced7cfc0d3feeb9d7378751c6b26df5a3e7cdb5,4069,46.18,single,RNA,False
BK013654,029da033f05fdf019b03c22106b8ba01b8524795fbcd50a5a490c57a3b9f4fef,3912,51.53,single,RNA,False
NC_049954,a79562b47279738d3b02e8aee770b17f323e675f13b40f59512daafa30e470dd,47142,49.88,double,DNA,True
NC_049953,165a9e17935c66a246678f03e3059820e25c47e56efbfbe10bbb3ae467a0231c,47224,50.43,double,DNA,True
NC_042346,679627b11852fe4ab901c0954f6609f4682230a60b6b6983f252faf775a8c886,40525,47.45,double,DNA,True
BK013921,11742153dbc399d79083460e5ea73e963171db0add96ccdffff1ccd8c361189b,4112,50.54,single,RNA,False
BK013363,b208ba7eb75340b67016129f17109cc26c59748c069b421c537cdb9910d9fa26,3737,50.33,single,RNA,False
BK013877,99cfd227f6950c33d1cf72c685bf1233c3f3526ea2f7b76ae0745d8071755019,3508,51.40,single,RNA,False
BK014205,8b988e0fde2f2c790e04b6983f8b14c1b8841513a75f7402fbe8b57c6a58ccbe,3646,52.96,single,RNA,False
BK013617,64aa70cbc570fbeb0c76645d0e6b3e8fe5f9cdbc30e78e933ea9ba80ec137045,3421,52.82,single,RNA,False
BK014105,1d49b690f2ef8c8de7bba6731aa2847bfaa4f51c2e2ee4285597beeca7f4e30e,3211,52.04,single,RNA,False
NC_020851,afc08d8fd8ccc10589c4ca935a0a03740ffe864db43f3ae9c534810adb6f1291,208007,36.03,double,DNA,True
NC_020874,0c90bec133d75fd4a0bc6bfd9e592cce73664675831d441455afd76d4400ac58,46198,37.94,double,DNA,True
MN119376,c4fabc7ad3ff4e8712ff05c21064882963e17c217da01d3001a79a32e4f7baea,46175,60.70,double,DNA,False
MW584204,b42acbfd28e4becc1e0821292345979f707d7c1ab49dc1ad7e8f72157d8bfadf,61985,59.25,double,DNA,False
MH576948,ff68eb2869e49304361c997037ef66c3b008fc5cccbd4e6434c147b84d9610f1,15556,60.11,double,DNA,False
NC_048106,423050b8a20a2767b6ba749607af05e1d5d8b84b8ee00b629bfe48b35244f432,139069,51.62,double,DNA,True
NC_049454,ee68ef6791ce5e4574052264bab45bce5898cce25bba3affc4f7ecc0d2ef7a09,33839,52.75,double,DNA,True
MZ501111,cbde3433f1704108b48e79818c6fa60ab83a9fe77ec4eba24a836169ba262e4a,140659,43.56,double,DNA,False
MK496691,205d60b4f6c1733f7b88b7c184c6e7dca6b172a494889fe25afb06e01c6bc014,5986,33.51,double,DNA,False
NC_055841,9b20cdfd5b5190b433ed6b6754cb37f691e8798f901aedf31c3fbaff2fc9d256,151073,46.94,double,DNA,True
JX000007,abd66b96b6f6cb94a9d980c7a6703ba769ec8f1e1c6a69c2bc5db17d6f2d5477,37260,48.36,double,DNA,False
KP682390,d3cd5853580249c309880b2ca0a505b82e6554d75d8d7856e0283564bfe1f3fa,62708,49.90,double,DNA,False
KP793101,d61fb30260b401200416c39d392f48f51df98d25ff4d88aeb664d426ce90ff10,28764,35.14,double,DNA,False
KY653237,23d302831aa86c04538a80d1e288375577b1bd92ef22d436d7d9058a71845bed,5387,44.66,double,DNA,False
KX669658,834edb69b491e25d29558c80a37fdddd71015b932f62999f5403263210f8d910,41655,56.62,double,DNA,False
MH937502,7a5e2adcc743ea4456e3a999c85361b84a2fa9bfb86287b62ccb4ef4edced6b1,36471,39.32,double,DNA,False
MG925341,4579ea3f0c20da88b893fab0beefaa1b7a3f2475056c2ee205fe8f3269f450c8,50884,63.99,double,DNA,False
MH450126,c6edb5c2855bb416e48d3b73133b5329bfe6681907058b14eac3cd0b89b6df01,49756,63.92,double,DNA,False
MK448693,dacf4149d56d25ec5a460c4bee95f6416c3657e2ef9c954e3b97ea211f8e1b04,40414,39.28,double,DNA,False
MK903728,19d7dbb3d8b211f9a289941c640da0f2077b88a64c2ee1c37ad50981a23d9aab,41420,52.70,double,DNA,False
MT684594,1941114a6ba0c21adb15c220da96f3085183403ec5697734607b414fc62bdf3e,53746,67.45,double,DNA,False
MH651181,499136f47c0b8ab2dedc6883f7fe8b34b4db6261078d8bb5f18a635316cc9383,17362,68.51,double,DNA,False
MK112538,a640e31297002cd432f0c52aa4595ab9358d6354c871b84ec1e508c2fbd762d2,43706,61.01,double,DNA,False
NC_019496,504b599b77a61a3016266ea8621f3292abaf85c89e470f09028cfb185ce257f9,39188,30.26,double,DNA,True
CP069347,abcfa65611d4f29bcf591abb621984bb06812117d282922c3ac8602f9ccbfe7a,34243,29.38,double,DNA,False
NC_053246,b4260eee41ad47779409e553d0bc54b02f34742f7efefcb4e3f59f2acff266c6,59210,67.71,double,DNA,True
MZ359670,2d288289284277df43319db514b114cd5eefefbb51238100e5b6d1871c3f6e9c,38704,50.92,double,DNA,False
MW794165,57f32cbf3b8c87c53dbe2d2f1ad9a330752a4734cc18a85553c093fb9a78b4ed,124926,37.18,double,DNA,False
NC_028841,b5e8094e2047a92e8370e2e27c848f812a13e5ccc5dcd9a3517238e91dd326d9,44952,42.73,double,DNA,True
NC_001835,0dcd8310712574237d966ddef9bd4fa9cbaae5cc0c2b135037d1c708f50ba343,28451,34.51,double,DNA,True
NC_049404,9b6665f430940e505939377097f457f0811cfbcdf2076a713214786df88bd996,30926,34.52,double,DNA,True
NC_042012,3cb5ae6e33a5d6c4f1c6251752c7244b241115362b4cb4624d04972853e1c49b,133710,49.92,double,DNA,True
NC_019723,89ffbe391806950362a2fafef9e92e444e305fee1bd6cfe0ca1282418aed3525,47090,50.05,double,DNA,True
NC_048818,af8bfd658f19ddd90a2b33b5fbd0541454da42aad5d7e3bd2e38b7014fb33dbb,108640,39.11,double,DNA,True
MK448928,93419f4809bdadb16fed889a719c409c4ad4a4bb0d279ace297d8704e7565a57,34653,43.40,double,DNA,False
MK448921,1d9d6bf69428d5707ac6513979e1fd726006b1626f8961bdbfacb0b9b49cfddf,39974,39.01,double,DNA,False
HM753683,ba13dedefdc293bb331a8ae7279eeb17c8a1c00aa79ca3b893675a3f3f2f28e2,5387,44.77,single,DNA,False
MF431252,456362fe179a3e399836b86444ff67bf85d2e695ff529b55bea349b461b6b880,42425,49.98,double,DNA,False
NC_051714,159f4b91321f2617f693947beb11150a92ae9ab393230713310a5fdfa9cd8424,58930,61.26,double,DNA,True
MK613349,8fc0512936df643f8c932d4984ecb8ea45ae50fc8aaa72ff176b9b9bf04f5902,58106,40.29,double,DNA,False
MF189174,1fb4df5853af5ffa14b36b6d596038a8e1f0b54d966739edb793a0ea085c2d06,58059,45.15,double,DNA,False
MT889389,96cfc3d1bbece1948959718699120f07cbe6a8cd41c0e3b6cca1b473ea356ecd,41340,66.54,double,DNA,False
NC_049504,bbcd12c7d5daff399ad69a2df52985388c3fc8c91f306cf1340e237c79151ff0,157254,44.77,double,DNA,True
NC_024381,084b7a57214546607ed866cc1a76f5061d26958d1534b94e52caa5b60589fad4,43056,53.43,double,DNA,True
NC_010811,c61992674ec82ebf09c2ca7ec5db173dd706edb88ba3e446dbcc6b6a45570423,231255,58.03,double,DNA,True
NC_019454,efac3dac48b451a1dfa8ff98b740cbd0185bac96ba651eee0ac517f1b3cd41a7,44546,53.99,double,DNA,True
MZ364288,cfe043d5cfe05d8fa8e63ec7b58179202b97dc2f7fd49d413fbd792af6fb1fc5,4329,43.40,double,DNA,False
DQ079892,7b03a583d439b7123d9030ed3f395a579bb5b8e062013f175b9bf7baa61d70be,5386,44.37,double,DNA,False
MH992182,cbc4fbb002b3b9331ac7ff1213cb3726daf954edb2ed6030b85aa027bb0c3907,4882,52.31,double,DNA,False
MK448981,8c82750666477c265454fe880016a69fe29f2e11a5f3836f899e266372bd92b8,32773,41.84,double,DNA,False
MK962627,3808c637f58f7097a2474d83d852f7338ed1418c2ad5aa962c934e7ed89c3a41,45830,56.30,double,DNA,False
MT521991,c48940d2a961766756c8142e6387f7c483412947a6f52ca603e336ff6a787141,37409,71.22,double,DNA,False
MW822145,c6fff8f7934829e26e63679bebecd8b9177f1587047f03bb734fdbe8e4de6532,130929,46.95,double,DNA,False
KJ019050,4ac4eeb74518e91aac2f2b3554ce67bae7695ba8534a04d88fec768e8ce1be2b,179207,40.27,double,DNA,False
MF155889,3c38fc2cc8d9f4449209eb0ae1d8fe21adc393e327f7ad9e675dd70a2840875b,6698,43.60,double,DNA,False
MH178096,39b22fea8821a6e8f2b10e9f01311c56e54e0f6f71b141c9ee06b0c9d04d9905,39014,51.23,double,DNA,False
MH310934,36a16198e5d90795c393755b76aa8f48a9ba6e2d64cec982bd57408a749e6313,128298,37.16,double,DNA,False
NC_029093,c5f3385054342cf4aac3bcabffd6e520f130955b38d350ee29358bff78d891af,75796,62.97,double,DNA,True
MK765561,f4734f8a8ee85b50be2ce89f20da38ef619cdc771a14306653a403e25e829fb6,5983,38.74,double,DNA,False
MN101227,693120f331a2d5b189d9df467df7ec63c1e028ca9ab208bd9fd68c907be2807c,38503,52.50,double,DNA,False
MN812230,1271bbe1ca41a75451192584615e1e0354b7cbe493bd560b5ed2e843aced06d4,37907,29.40,double,DNA,False
MH523359,70df0c3532e6c7fec7bde49e6be078f94ba6672be08a73250f083ee765dc51de,156548,44.63,double,DNA,False
NC_023733,57d115d34f54e7022d01baedc1e00b5fe25a4e17a69a2e85ed589c1c63d68763,154573,64.77,double,DNA,True
MZ342906,d0a3fe985db896c4fe109b3e8cc97632454082d7063703484ff3b64130f80b2b,76626,42.05,double,DNA,False
NC_053510,49fd3b127ad054411eee579af6b19a5d55117ab9ab2055a38fd0847f617097a6,70183,58.23,double,DNA,True
NC_051622,1262c230600d7e842675ab43daa137b6731def296f7ebafbb38c755f5e26447c,62153,67.86,double,DNA,True
NC_015158,205409edf17aa8e078c437522129ec3a1a8fd13c7016bbe626e007fffee7c804,49675,42.68,double,DNA,True
NC_042016,2e9e730c29d88fc0adb3b6c5d70065950c5a04dddc1fdac1d979932fdceb1a1c,56076,59.48,double,DNA,True
NC_023725,1bddbc180c75b81e87aa32ab183ce195bbaa1f8f76b606510752f8cc22373265,156646,64.65,double,DNA,True
MZ364289,7125fbb2b3f803d1ebe5cb1c5aa2bfaeaa38e27b18953fc69f93c4a7c6b62085,4329,51.58,double,DNA,False
MH572391,6795163a63d9abb65c1f43b95e7ef8ebef0c641473e19984d6897d223b077479,4069,36.72,double,DNA,False
MH992206,9a23b956bafa27b2690ec74a3e2d9d0691b65184adfc216d65814a66543b228a,4436,60.10,double,DNA,False
NC_049397,6a3d1668b4f75f0cb12fdfc6b68e0f4fa4e08548c99419a5bd3058a110eb0674,32895,34.08,double,DNA,True
MK937612,b82428dce1a333b361aa944292597a953e9e56619f1406e677bc108b41c51b84,81071,61.58,double,DNA,False
MN029011,7fcae237b21a04bb7a092bb328057bf4772852d061f73db1e2448ec3486f2061,60628,56.51,double,DNA,False
KP869109,1f30afc1beac1de1c1e7934f220e76832d595668611aba807aabdbd6f61296da,88771,38.89,double,DNA,False
KP682382,58f11d58886f3ba69d6d97a90c77993f809062e5ed303551a1b64481994541bd,62708,49.90,double,DNA,False
KJ019110,565faa4546b3b5a904848242b517108186cd4bac5cee8ed49ac5d9fcdca0952b,172688,39.13,double,DNA,False
KT264831,6a43da6e75a9317159620eed4bbd3158e286e3998ab9ec1f587310d2b2080991,4880,36.00,double,DNA,False
NC_052969,a6cfbe320c73825d9e9f7bbe9cb19b094148e25a1716214f4b095225c4b7e0f7,61382,63.64,double,DNA,True
MN172529,c786845d1d6fee4935a48506519ce26fed92d1f34cdfb8785e584c4e3e7ff318,136234,35.91,double,DNA,False
MK764450,ef90b4611e42132682e633a87e3db53f43c286cdb0c87f855908358e53127419,42339,31.82,double,DNA,False
MN830253,e5977f4eee3e4d5eece37cea30d262edf62c81e3dd936fcdb7d86a092cfe3fd1,58246,43.68,double,DNA,False
MT986028,92f1ea66889a7033ebcaf4b810b417d0b73b38bb8963885c2b87c6f71ed7c573,59150,53.01,double,DNA,False
KX576643,b2f230ab3850672cdf45c32d786002e9be629ff8f7990efe7eec13fa1251973b,68415,66.43,double,DNA,False
MF185720,cbe003abd72b98e9b92a6a2e2bc4ef822698261c715b44062c20d52a1e1c59f8,63153,65.04,double,DNA,False
NC_051580,8eec9c0a58208244a3c0db218ce46f67dcd03aec09bf751d6ab2fe90ed13376e,69471,68.63,double,DNA,True
MZ322019,c55aaaa306bb2183fb95d447bbfb65cee6fe3d18ad69b47ab4fc7ff734b322e9,52760,63.53,double,DNA,False
LC616045,fbed070d9d32e538a38e2d7da8f6dfada5dc258e0886a7f142c7a09ff53f1529,66664,49.47,double,DNA,False
NC_047800,d8bf5a1e66ed2d6f6ce5beb52d3dd590ae8df9b540e616e7a0c0e5807513890d,44793,60.97,double,DNA,True
MN335165,aaaaf302039f8e46f0348b1e7fc87a835552caa37f661d882269750e1b20e069,4768,33.85,double,DNA,False
NC_054645,409577c25d3cbeecc85826457e3158192319b54866ff253d556e375eca46e44e,47657,45.53,double,DNA,True
MZ358387,8eb91bde106b676de606a470c52afc8a645ac2360fb3125f3f44d8cd811c5154,72458,44.64,double,DNA,False
KX349317,b3d92096f71c25d8d33ce225450562a4e86bc37032cd1061f4e7ea082d2321a7,174193,39.56,double,DNA,False
MH572329,21fc874baff257eff06f8c9c0121e31dbff5b3f88d222fca507985d41d79bab7,4292,48.39,double,DNA,False
MN096356,8b124a68fdce57e1396db59df489b230c3f6dc474d1be483fe321e100d06aa6c,48822,67.10,double,DNA,False
MH077582,c5e0f42b5214d24cd86abd580f79c2d24dc67fcea1c215707d1b261c018da9f1,68740,66.52,double,DNA,False
MW291023,8d178684512423607877cc2a3d67809264496ddd491dea057adb3fa2a0486e2c,76859,62.98,double,DNA,False
MN988500,7e32bcfe3570e38651898dc98d826ccd058b6150dd2a77af7adb29098ad0a39f,54496,56.00,double,DNA,False
NC_031100,f962fc2c5b1858135c5834466018c28d84268baec8f7b0f85f663ba193cf5663,164443,37.80,double,DNA,True
KY705251,cecc86e174f4269d73ef3bbcb2891c6b96db73afbd340f66bbb9e808e38e9ad1,35653,39.20,double,DNA,False
NC_023553,b701008cc0c17afa29de9387ad751a9f45910288bf8b8f03eaec4ebf68b35b5c,53159,63.69,double,DNA,True
MK448680,39741a078d87b7043e9eaca2d4c6b0a57511d7f17885ac23de4c0163eff1eed8,35722,36.84,double,DNA,False
NC_051693,203dbbc0f7cd5be7331bbbf98f56f77340ba40dd039b786c4edb41e353922ca7,57159,61.48,double,DNA,True
MK838116,08b6e7cdff54e540fca7a166d06f460138e0e9e58f02dc8e6d33dd39556e8efd,260310,47.48,double,DNA,False
MK907246,60379046c7b121728bf659b66ad63f606b21d5e189ebe99d60745043e8f1d866,44219,44.41,double,DNA,False
MT758689,e4f0a8dffaf5c06611938880b7208e085ec0220100e718db6e76297711ea7467,140488,37.35,double,DNA,False
MK310141,b995dd1b1a4e4b2a7435f100ca6bd3b7d8583fb4c018f689a1d093031a30ca2e,53449,63.67,double,DNA,False
MT984581,3345a01fc4d37f1ab66334f59b18f7a1d92c8adb90bff3c4e3fa418e93c1a3d6,168908,35.29,double,DNA,False
MW712725,414f6d16d51777622a4cf6b0f339a1a1b6324f0c695c57e7827aa36a05b2350e,55873,67.59,double,DNA,False
MW677516,49033ee21464c1909f100799ac30a61fc46f1ad847bf1b19af09e4cf71995782,68475,60.19,double,DNA,False
MW862983,8444a364e10731aba449a87a2af14ba65c38b81333e30b4460958de9fe3fd19e,54459,63.91,double,DNA,False
NC_002362,c2cc89bf2f65a1d5893e3926f2166a666d8c5e1375094f1c56c44d7454c2bb5c,8784,45.16,single,DNA,True
NC_049374,65de4f62c9da0f96311e199f7bb92cf6b0c4bd4829dd81755bd905f83dcfe40e,32393,34.95,double,DNA,True
NC_048714,6fc164201a915175a8199cfb3e9d50a748ca199b93c2ceeb5161dc28a98b1e53,43126,40.55,double,DNA,True
NC_041903,ddb4ff1db298c6c1cc7a7a9c43bf7068eab5b49506f0b60af72b8db49fca3f34,91212,49.30,double,DNA,True
NC_013647,10587e9c3678f5c60cab1515bf7f9b9fe1acb9f582f7e3113e4c6be2470e17ed,41119,52.37,double,DNA,True
MH636380,70ce294755b5d5b91f10d9b47d76851370665e479abda89489b31a1421472094,104363,39.02,double,DNA,False
MN080711,9abc761214f89551563e636837be2f9063dc883d4300306f1432567fccc2f911,40050,48.41,double,DNA,False
MN038175,3bae2ffe10d07b30d5da0bd0872e8f3adb9f2bcfd4267d5107db2dac76f89eb0,173720,44.65,double,DNA,False
NC_021789,a9e9d652586e59877c8eb8c8517d54cc6384e9c9a08d7606aac1c3c9afa750e5,75994,32.55,double,DNA,True
KJ019125,a0b450688a4139480ae4b7bb747d5fc8177a422d8606a9dcaed2d6ec157e70c0,179206,40.28,double,DNA,False
KY417925,1c399f07580b08e670f24440015e9f20f5a8892e7b36faa5cf8a85a32aace32a,59782,56.24,double,DNA,False
KY705274,9edc90fa47eeeec3c38f7dbb661e81b69801e28bf80b9a0768fe80eef94bfea7,36164,38.88,double,DNA,False
NC_023703,d2b85eb9829e5014a72c982367e5c923dfaf3e1e95c4c649b7d6eb2e08b17324,64613,65.99,double,DNA,True
MK448591,130085c915bea06fe3068873ca2f8822d52addd652fae1aa5a87bdccc45bc1d5,9658,32.41,double,DNA,False
MK448865,e33055d511cd6196b456949d740cfd8b403149ae07c29463f485683a32138ed5,33810,38.74,double,DNA,False
KX576642,be4e3fb797b65716913c44eb77812188574aadaab1d1f6a8f9cd7dc61136bc8a,15556,60.11,double,DNA,False
JF937092,da2bdccf238355ba35d402e518f07f7e8fdf1476a8d3118468dfbc991914f7de,51547,61.55,double,DNA,False
MT451982,8c8459fec498d2d96b06a05d65069d0c2dcc43e3792b9d4a2fbf2c28f6a93c5d,37566,71.27,double,DNA,False
MK737942,3500204a89f200a8c8b56446659ca63e74ea72208de5f6f4e0042dbe5d843d8c,41826,66.15,double,DNA,False
LC567830,be3f412562bbe1118da40ff1904c8bfa5fd6bf70ba1f9309891c3fcbd1ea3b51,45909,52.17,double,DNA,False
OK330455,e0e19b2a41ce387000680f818cf508b69ea745be54962ef2c363e36a95825453,42820,53.48,double,DNA,False
NC_047838,5d0b9e43e11a5be8c929c1aba9d235e84533d1618cd1bc6f10ad9c0fe45202d0,204930,41.11,double,DNA,True
NC_018840,a129482d2735328972e8795d6c3002516b94a0caa3062fb624cc8e95583ae106,29612,54.07,double,DNA,True
MN379651,3ecf2060bc931ff28c709c07334b55867c071dcc2600595cbcceb2adbf7ee1bc,4743,40.00,double,DNA,False
MT263719,1c7c9f293e81cb60d582848aba27c2c990ce85cf897370b148eccab112ef457f,41231,39.48,double,DNA,False
MH572475,f8ff4969607f58b1369f99db8e96da94ebf5a6ba619b4760f029fe5246c80c93,4309,53.82,double,DNA,False
MK448354,e1519bbc67c814408fd89d2916f69722169301f64238b11928a1227067941d2d,10073,35.25,double,DNA,False
MK448984,dc212c0eb334f868ae2857fa3e83cd921ff204c4e1cfb2eaebee7eea75d44a49,35422,40.54,double,DNA,False
LR025198,233b0bdb16ab7d3a9cb2b94290d53f1a06d2da15387b0327bddf89a41c4c84dc,60165,44.47,double,DNA,False
MN428061,6e10e93c72258129558a6f3d42051c54b1df8033ee3269e61f252261ad89a22b,64931,63.41,double,DNA,False
NC_012788,efa8a357efe94d8b704df84bd396b14a93aba9d4878361776b58c5d2ec7f1c80,41441,66.69,double,DNA,True
MW507126,03a9ce5f11efe2cc480bf01e3dce77900a9d6c27c3708d446f35790b849d7012,45431,63.04,double,DNA,False
MW367418,f1e80e73587cbca4f604b673b5801e0848ac1f17c504666fe2716b26dce3e9a1,40557,48.60,double,DNA,False
NC_007497,1b6b94fb2e23790d5e0321d3acce600ac1d45c90e5b7a88b3df1ff6d0b9dd29a,44856,61.54,double,DNA,True
KP793114,16b6e6faa335c907c4e9704010fd54a08219575d96b34179b7409899fd7eec1d,30463,34.80,double,DNA,False
KY065469,6890a498b03a6e4cf3f0042c1904f51190c4e71e60fccc0f517c2d50f3e16b35,33045,39.74,double,DNA,False
MK095211,00d2ddd4155cf7212067378a693ffdebaa5fb2fecdd8f9cf810ce475515d42c2,43724,49.00,double,DNA,False
MH370362,e675196f2d431401b8e83b9fa57ac49f529518daa4471a49c6d7a1a3cd328015,43118,49.62,double,DNA,False
MK719742,ca386e93cb128671bba8874c861e0b17954c1af2a634504b5e3d07cdcb8cc59b,82164,38.39,double,DNA,False
MK765586,21b7b0818d79e4ad36342e211adcc57163b4417a9f6622ea2bf988c7950997fc,5735,41.13,double,DNA,False
MG944230,8096a5ff7a8f2ca60ec883d2ac99bf2f47c8b67d04f2061d5865233ed3271fc1,47397,61.20,double,DNA,False
MK984681,6a46d34b9f9f002da9a995d1c01bf384b4de6d7460e589b6bb282bb32644c7dc,41593,58.81,double,DNA,False
MH450114,0efc807b1d69ad87b6304688b8ba016dfd4844c3511c38fe390b15a67607eb5d,45418,45.73,double,DNA,False
MH779498,7995741da9db47f7cb780803048fa26854aa2464a88a043ebcb2b794a755d81a,153796,64.79,double,DNA,False
MT863730,07e8dca3c034cad6ff06a0f814edff750f16e674f3b454ebde95bf898f019de0,131642,26.20,double,DNA,False
NC_005830,a4b45d38272309800d05421e9a88c17542d5d14d45293e4e76fa05bd02faec4c,20869,36.94,double,DNA,True
NC_041959,a7a11b3b14a4ec4ad75e139d6907a7095763cf2fbca992ec2efa2fd9f5b428ca,57081,40.04,double,DNA,True
NC_041904,d1432b4b404cb518072bfa31cc2c8e3707f55600954be33e726ac2974b32013e,92338,49.32,double,DNA,True
NC_049492,a7fbcfc9a82badf0c26d96a1682de7af3b0fab369ee67c2724e7a8c2d56a7d54,167922,36.73,double,DNA,True
NC_022343,9591c9e0598c07e3413e08d4166fab38af9a995af040f763a7734475327137cf,159991,46.70,double,DNA,True
NC_049428,dc3a259d2ff076151cf07373785a44b0eddb7c6da33db15f59ac707faffb5063,161502,44.30,double,DNA,True
MH992168,66875eb4fd3e6cfd4aeafd5ee112b7416403c221076b3c9b0e2bbd255e44cb24,4702,31.88,double,DNA,False
MK448941,b8a4ad898ae7248e5164f840997a4b67f9d68a3dcb14b93f506fa1f3be04a7d6,45151,37.84,double,DNA,False
MK765632,2691cb3d953cc0bcbf9d628bd168b07ab1d2a3331f24fc412a72d76ada44f572,5977,55.04,double,DNA,False
MW822539,fb7543bd0e6726b85bf8779dd0e06f0f8ad3b39469e1d36352e43e34cb9225cd,43818,66.61,double,DNA,False
KJ578775,53a347183783e42db781d8bd69c3cf4420fae6b562e57c1d3cec64b4af9c2a98,29464,54.20,double,DNA,False
NC_025461,c2845b2268e63e3d612aace874aa594bd1e41dfe797533e9ed28a9c74ace076f,45871,46.95,double,DNA,True
KT264780,da366cf74a1a9e28f772b4e0139e198d0aa9f4409ba785aeebb84e8951de5d4c,4651,48.25,double,DNA,False
MN096267,6f3c9cee439d3616d839ba2d746de527ea874b55e2d82c8a7ab2e636c1bcf772,51545,56.08,double,DNA,False
MK559428,59b6c60bb69476f33d9dfd896b3ea0c59d1f3903bcc02395fbfccddf2fcb1658,52975,62.75,double,DNA,False
MN586035,a05b5021a1cf3224d28bacf0a7fb85e8da4b2afe594555d3993c14e32b3e97a1,74970,62.98,double,DNA,False
MH536817,4a949e70ae82662688d86eee35590f2e2b1903980addafe31e2cdd68b0e4b2fb,51343,63.84,double,DNA,False
NC_055912,19c712e95034ad23a8b8914c27d02f1928eb0f94ab898134dea63824dff9218c,54168,66.90,double,DNA,True
MZ089778,cec3b924435717dbb15d61d9d855c840a405dc947c4b08007aef9d2ca7d2a88d,5259,41.28,double,DNA,False
MZ274304,7f3ef75d7b207c11b00fe04a65f3da0cfda3ac65ca2e604ec1505bb5afa8a1ee,52807,66.78,double,DNA,False
NC_048027,209f988b1ddc294ff51132e0a8a27300fedcadba5f4cc00c5ace4397c7c997a7,67234,50.18,double,DNA,True
NC_031125,337af0eea416a33ef1f4e1709f0ea33f4f56ce694804245b9b90f0d24d972e3e,41005,44.93,double,DNA,True
NC_005259,cf1c8cad3885b11d52de7c34e4115af29ea99d8c5c3e0ffcf5c695f869c9e605,68999,66.50,double,DNA,True
NC_020879,b6a0405a15df4b1ddd941c2ba9d04f42321373071e2f60e5724838b678348232,161978,41.30,double,DNA,True
NC_048662,9061807fb468bc85ceb646681ead31abed9acf83f383fd8d7b5e770bd92d0401,65415,55.40,double,DNA,True
MK249155,7c505dee5ad82b3d9c7bf28f90e12885490c5739fcad1826497e39c0e66a1a6c,4637,53.87,double,DNA,False
MK448457,a1ab3401f19e4561a527232667ca2b9ccc13b899bcbbda7fcedb103384c56d74,14257,37.16,double,DNA,False
NC_027355,b73ee063f7131bc87aaa1c43b445df05faff7be952629180ceae3753a0ca6410,159071,39.45,double,DNA,True
MH572313,8faccd0d77155a2ff55fc552ad728ee0d9f9c427d14ad51e90a3cabf7d596661,4412,42.72,double,DNA,False
MH572386,c031f011e7d5d15ce7bced029070bf64cea13fec0b557d3749cc014404ee63f9,4438,41.91,double,DNA,False
MK249200,dbd1c45ad6995e75c54ed9354019724ffe932669f2f611d232ac81cdb67f4f2e,4547,51.95,double,DNA,False
MG883713,4754cc7708ab060eaf8f8417d2de048704040cdb4275cb07c9e2d8522bbef9e5,7029,38.68,single,DNA,False
MK279891,56e8160edf4b7cd1c7dd40110e299fd4f88d5cfc09c7780d99341ef78c48ca11,68821,66.39,double,DNA,False
MN988498,995fbc9ba39753c528e74554fb8f8467b4ae0ac4e9689ae907add03112573a48,6034,58.47,double,DNA,False
GU385905,1a10280e31a896fe3afa1dda55108debcbe3c279b8d0230082e36b275d8bd77d,5386,44.73,single,DNA,False
HQ641348,15262993d246cd432a930b5a1c18ed45a66ec64e51c6a1ad5d76710ccd10ae00,124497,37.09,double,DNA,False
NC_021864,aa95f20ab4ce16a2324548ca4c190a18e77d29803c8bfd8da9bb266bb3cd256c,55282,43.09,double,DNA,True
KX349244,986d29213ab133f5d2093c59269b8ae83b1ed899d154e0a3f1bccc21b4b88449,175441,42.15,double,DNA,False
NC_054644,02142610002ac2f6ed18ab9fa89f1d5d46d2c9b87dfc81a4f33a1993ef398bf1,46905,45.64,double,DNA,True
MH937490,6e9332be8c73783ef50e8a1e09e4c3c475d8bcaeb251282c49f108d994ffae21,36333,38.71,double,DNA,False
MK496739,5057e513af1acd73137b5d7ddab88700f9dc3c405e78a9df320e424a69211681,4915,46.31,double,DNA,False
MT118290,6c8981c4291a870bd5d05758431498745f26bfce7680d6890ec613ed44ec448c,66774,55.70,double,DNA,False
MK279874,fc967a60454db9112eb69d90ce422cc2aabffdfb459e73120e242510eb392366,43739,61.55,double,DNA,False
NC_051731,8a88e1ab94aaa6747fbe7a2a0dafeff8ed65b4e5b46f31d23deee42721e30659,48424,67.09,double,DNA,True
MT710307,de2e245fe5a6e80859bf97f97334ebc0989c2512c71d635c31d3f790debf51a2,239626,51.21,double,DNA,False
NC_019510,cb29ab60aa3c285490251c07a0ac5695e44ffb9ba04fcdbaddef06cfafc42e55,39282,51.94,double,DNA,True
NC_030940,24b4094cdecb5029e35ef7da2e034339fa3f3ebff7db995d5ede7f46d20eca93,32637,63.85,double,DNA,True
